SK_ID_CURR,AGE,CODE_GENDER,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,OCCUPATION_TYPE
108415,32,F,Civil marriage,67500.0,Medicine staff
108454,46,M,Married,135000.0,Managers
108464,44,M,Married,225000.0,Core staff
108472,41,F,Married,72000.0,Medicine staff
108477,51,F,Married,108000.0,Managers
108489,26,F,Single / not married,157500.0,Medicine staff
108498,32,F,Married,180000.0,Accountants
108499,33,F,Single / not married,112500.0,Sales staff
108502,48,F,Married,247500.0,Core staff
108515,44,F,Married,450000.0,Managers
108529,45,M,Married,135000.0,High skill tech staff
108558,31,F,Married,157500.0,
108577,32,F,Married,139500.0,Laborers
108586,37,M,Married,270000.0,Managers
108598,52,M,Single / not married,189000.0,
108673,27,M,Married,360000.0,Sales staff
108676,38,M,Married,112500.0,Security staff
108683,41,M,Married,202500.0,Core staff
108712,30,F,Single / not married,180000.0,Medicine staff
108746,27,M,Single / not married,135000.0,Core staff
108757,49,M,Married,112500.0,Core staff
108758,29,F,Married,247500.0,Sales staff
108762,29,F,Married,157500.0,Sales staff
108795,50,F,Married,112500.0,Core staff
108817,30,F,Married,202500.0,Core staff
108842,47,F,Married,180000.0,Accountants
108876,34,M,Married,238500.0,Laborers
108880,49,F,Married,225000.0,
108954,29,F,Single / not married,126000.0,Security staff
109013,48,F,Married,175500.0,Managers
109022,38,M,Separated,126000.0,Laborers
109027,43,M,Married,193500.0,Laborers
109049,59,F,Single / not married,135000.0,
109074,26,F,Civil marriage,180000.0,Core staff
109087,41,F,Married,265500.0,Waiters/barmen staff
109090,32,M,Single / not married,135000.0,High skill tech staff
109095,54,F,Single / not married,126000.0,Accountants
109097,37,M,Married,225000.0,
109134,53,M,Married,157500.0,Laborers
109142,51,F,Married,157500.0,Laborers
109146,53,F,Widow,112500.0,Sales staff
109150,34,F,Married,171000.0,Core staff
109174,38,F,Married,180000.0,Managers
109205,44,M,Single / not married,427500.0,High skill tech staff
109214,53,F,Married,90000.0,High skill tech staff
109220,40,F,Married,49500.0,Medicine staff
109223,42,M,Married,225000.0,Drivers
109229,34,F,Married,112500.0,Sales staff
109260,39,M,Married,180000.0,
109261,24,F,Single / not married,76500.0,Core staff
109268,28,F,Civil marriage,90000.0,Cooking staff
109280,45,F,Single / not married,180000.0,Sales staff
109285,64,F,Married,180000.0,Cleaning staff
109295,48,F,Married,108000.0,Medicine staff
109302,44,M,Married,135000.0,Low-skill Laborers
109305,35,M,Married,270000.0,Laborers
109324,47,F,Married,225000.0,Managers
109329,35,F,Married,81000.0,
109339,24,M,Single / not married,270000.0,Managers
109353,24,F,Single / not married,157500.0,Secretaries
109361,51,M,Married,135000.0,
109378,30,F,Married,157500.0,Sales staff
109383,59,F,Married,351000.0,
109406,39,F,Civil marriage,90000.0,Laborers
109424,24,F,Civil marriage,225000.0,Laborers
109454,34,F,Married,135000.0,Laborers
109456,47,F,Separated,67500.0,Managers
109464,36,M,Married,247500.0,Managers
109473,27,F,Married,112500.0,
109480,22,M,Single / not married,105120.0,Core staff
109481,25,F,Civil marriage,90000.0,Laborers
109485,44,F,Married,180000.0,Core staff
109486,53,F,Widow,67500.0,Cleaning staff
109487,48,F,Married,157500.0,
109507,35,F,Married,202500.0,Private service staff
109529,41,F,Civil marriage,81000.0,
109530,31,F,Single / not married,216000.0,Realty agents
109541,24,M,Single / not married,315000.0,
109564,49,F,Married,90000.0,Medicine staff
109565,45,F,Married,135000.0,Sales staff
109569,32,M,Married,157500.0,Laborers
109577,40,F,Married,76500.0,Cleaning staff
109588,29,M,Separated,135000.0,Core staff
109594,38,F,Married,180000.0,Core staff
109614,27,F,Married,112500.0,Managers
109643,58,F,Widow,292500.0,Cleaning staff
109662,63,F,Widow,225000.0,
109682,45,M,Married,247500.0,Managers
109710,52,F,Married,135000.0,Managers
109713,54,F,Married,112500.0,Medicine staff
109718,40,F,Civil marriage,225000.0,Accountants
109726,39,M,Married,450000.0,Managers
109755,30,F,Married,67500.0,
109777,41,F,Married,180000.0,Accountants
109780,46,F,Married,292500.0,Medicine staff
109820,21,M,Single / not married,135000.0,Sales staff
109821,38,F,Married,337500.0,Core staff
109832,28,M,Married,270000.0,Laborers
109839,24,F,Married,112500.0,IT staff
109853,31,F,Civil marriage,90000.0,Laborers
109879,40,M,Married,180000.0,Laborers
109880,40,F,Married,157500.0,Cooking staff
109882,42,M,Married,157500.0,Security staff
109884,22,M,Married,90000.0,
109896,29,F,Married,157500.0,Managers
109912,42,M,Civil marriage,292500.0,Drivers
109913,25,M,Married,180000.0,Laborers
109923,43,F,Married,135000.0,Cooking staff
109938,38,F,Single / not married,112500.0,Medicine staff
109943,40,M,Married,90000.0,Laborers
109946,40,M,Married,135000.0,Laborers
109951,30,F,Single / not married,193500.0,IT staff
109962,28,F,Civil marriage,76500.0,Sales staff
109964,39,F,Married,63000.0,
109965,60,M,Married,225000.0,Drivers
109970,39,F,Civil marriage,135000.0,Medicine staff
109973,29,M,Married,157500.0,Core staff
109974,46,F,Married,157500.0,Sales staff
109989,29,M,Married,225000.0,
110008,32,F,Single / not married,180000.0,
110033,55,F,Married,189000.0,Core staff
110049,52,F,Married,202500.0,
110081,33,F,Civil marriage,76500.0,Sales staff
110086,51,F,Married,270000.0,
110097,44,F,Married,112500.0,Sales staff
110107,45,F,Civil marriage,144000.0,Laborers
110111,44,F,Civil marriage,180000.0,Managers
110118,30,F,Civil marriage,180000.0,
110120,37,M,Married,166500.0,Laborers
110161,42,M,Single / not married,292500.0,Cooking staff
110166,45,F,Married,112500.0,Laborers
110175,42,M,Married,130500.0,
110197,54,F,Married,90000.0,Core staff
110209,35,M,Civil marriage,270000.0,Laborers
110217,58,F,Married,202500.0,Medicine staff
110239,34,M,Single / not married,202500.0,Laborers
110242,56,F,Married,135000.0,Core staff
110275,42,F,Married,135000.0,Managers
110288,43,F,Married,315000.0,Managers
110331,54,F,Married,227250.0,Cleaning staff
110339,44,M,Married,157500.0,Low-skill Laborers
110340,26,F,Single / not married,157500.0,Accountants
110344,28,F,Single / not married,90000.0,Laborers
110349,43,F,Married,279000.0,Sales staff
110361,39,M,Civil marriage,180000.0,Laborers
110362,34,F,Single / not married,67500.0,Sales staff
110395,52,M,Married,270000.0,Managers
110405,58,F,Married,405000.0,Accountants
110423,51,F,Married,180000.0,Cleaning staff
110424,37,F,Separated,90000.0,
110436,35,F,Married,112500.0,High skill tech staff
110456,29,F,Single / not married,45000.0,
110493,33,F,Single / not married,144000.0,Medicine staff
110507,28,F,Married,90000.0,
110542,38,M,Married,243000.0,
110556,61,F,Married,94500.0,Cleaning staff
110565,30,F,Married,171000.0,High skill tech staff
110654,38,F,Married,67500.0,Cooking staff
110656,26,F,Married,157500.0,Core staff
110662,33,F,Separated,90000.0,Sales staff
110667,45,M,Married,126000.0,Laborers
110674,49,F,Single / not married,180000.0,Sales staff
110680,43,F,Married,225000.0,Core staff
110690,51,M,Married,261000.0,
110699,31,F,Married,117000.0,Core staff
110709,36,F,Married,405000.0,Accountants
110739,32,F,Married,225000.0,Managers
110751,27,M,Married,247500.0,Laborers
110752,24,F,Married,202500.0,Sales staff
110764,41,M,Single / not married,135000.0,Laborers
110771,26,F,Single / not married,157500.0,Core staff
110776,43,F,Married,81000.0,Core staff
110784,33,F,Married,130500.0,Core staff
110794,26,F,Married,81000.0,
110813,28,M,Single / not married,180000.0,Low-skill Laborers
110824,57,F,Married,157500.0,
110828,38,M,Married,270000.0,Managers
110829,48,F,Civil marriage,94500.0,Laborers
110834,38,M,Civil marriage,180000.0,Laborers
110869,41,M,Married,315000.0,Laborers
110873,28,M,Married,315000.0,
110923,39,F,Married,270000.0,Accountants
110927,32,M,Separated,202500.0,Laborers
110928,35,F,Civil marriage,225000.0,Core staff
110932,31,M,Married,270000.0,Sales staff
110940,35,F,Civil marriage,180000.0,Private service staff
110957,36,M,Civil marriage,126000.0,Drivers
110990,33,F,Separated,180000.0,Core staff
111000,38,M,Civil marriage,135000.0,Drivers
111013,28,F,Married,166500.0,Sales staff
111021,47,F,Married,157500.0,Sales staff
111044,35,F,Married,99000.0,Sales staff
111065,28,F,Civil marriage,112500.0,Laborers
111066,28,F,Married,180000.0,
111069,48,M,Civil marriage,112500.0,
111097,50,M,Married,180000.0,Low-skill Laborers
111117,28,M,Married,135000.0,Laborers
111118,35,F,Married,202500.0,Cooking staff
111135,38,M,Single / not married,292500.0,Managers
111145,54,F,Married,67500.0,Sales staff
111158,42,M,Married,202500.0,Laborers
111164,31,F,Married,135000.0,Sales staff
111187,44,M,Married,157500.0,Drivers
111223,23,F,Married,112500.0,HR staff
111245,54,F,Civil marriage,157500.0,Laborers
111248,45,F,Married,117000.0,
111264,50,F,Married,135000.0,Sales staff
111275,32,F,Married,99000.0,Sales staff
111283,26,M,Married,180000.0,Laborers
111286,29,M,Married,202500.0,Laborers
111296,47,M,Married,202500.0,Laborers
111303,39,F,Married,315000.0,
111330,28,F,Single / not married,112500.0,Accountants
111342,49,F,Widow,67500.0,Cleaning staff
111357,26,M,Married,225000.0,Core staff
111383,41,M,Married,315000.0,Drivers
111395,23,M,Married,148500.0,Laborers
111436,51,F,Single / not married,112500.0,Sales staff
111443,32,M,Civil marriage,112500.0,
111466,53,M,Single / not married,270000.0,Laborers
111469,36,M,Married,189000.0,High skill tech staff
111477,28,F,Separated,90000.0,Laborers
111480,40,F,Married,90000.0,Core staff
111492,45,F,Married,67500.0,Sales staff
111504,47,F,Married,216000.0,Sales staff
111520,48,M,Married,373500.0,
111522,33,M,Single / not married,202500.0,Laborers
111525,51,F,Married,112500.0,
111553,56,M,Single / not married,225000.0,Managers
111556,46,M,Separated,315000.0,Laborers
111562,48,M,Married,270000.0,Laborers
111569,56,F,Married,189000.0,Laborers
111577,25,F,Civil marriage,141912.0,Core staff
111586,39,F,Married,157500.0,Laborers
111591,46,F,Single / not married,135000.0,
111613,45,M,Married,184500.0,Laborers
111619,33,F,Married,180000.0,Sales staff
111632,43,F,Married,360000.0,Cooking staff
111713,57,F,Married,90000.0,
111725,32,F,Single / not married,180000.0,High skill tech staff
111769,43,F,Civil marriage,202500.0,Private service staff
111789,51,F,Married,148500.0,Sales staff
111801,48,F,Married,90000.0,
111823,50,F,Married,112500.0,Core staff
111826,33,M,Married,157500.0,Drivers
111827,54,M,Widow,171000.0,Drivers
111838,38,F,Married,157500.0,Sales staff
111854,42,M,Married,315000.0,Laborers
111858,30,F,Married,90000.0,
111859,26,F,Married,180000.0,
111873,35,M,Married,157500.0,Laborers
111895,34,F,Married,135000.0,Sales staff
111910,50,F,Single / not married,225000.0,Sales staff
111921,38,M,Married,202500.0,Laborers
111925,46,M,Married,112500.0,Laborers
111930,49,F,Married,225000.0,Laborers
111939,41,M,Married,202500.0,Laborers
111940,54,F,Married,45000.0,Sales staff
111943,28,M,Single / not married,270000.0,
111950,38,F,Married,166050.0,Sales staff
111951,42,M,Married,202500.0,Laborers
111972,33,M,Married,135000.0,Laborers
111977,37,F,Married,202500.0,Cooking staff
111984,44,F,Married,58500.0,Managers
111996,50,F,Married,135000.0,Laborers
112045,52,F,Married,247500.0,Accountants
112057,22,F,Married,337500.0,
112059,38,F,Civil marriage,193500.0,Sales staff
112075,39,M,Married,270000.0,Core staff
112125,38,M,Married,180000.0,
112134,51,M,Single / not married,135000.0,Low-skill Laborers
112152,45,F,Married,157500.0,Cooking staff
112154,44,F,Separated,157500.0,
112157,28,F,Civil marriage,135000.0,Core staff
112177,23,F,Single / not married,157500.0,
112266,52,M,Married,180000.0,Managers
112274,55,F,Married,166500.0,Laborers
112305,36,F,Single / not married,90000.0,Laborers
112321,32,M,Married,225000.0,Laborers
112362,36,M,Married,765000.0,Managers
112374,35,M,Married,202500.0,Laborers
112378,34,M,Single / not married,81000.0,Drivers
112379,41,M,Civil marriage,247500.0,Laborers
112383,24,F,Single / not married,180000.0,Sales staff
112388,25,F,Married,126000.0,Cooking staff
112391,56,M,Married,585000.0,
112407,31,F,Civil marriage,90000.0,
112410,57,F,Married,225000.0,
112417,45,F,Civil marriage,112500.0,Laborers
112419,25,M,Civil marriage,117000.0,Laborers
112420,34,F,Single / not married,135000.0,Realty agents
112436,39,F,Married,90000.0,Laborers
112438,39,F,Married,180000.0,Managers
112450,43,M,Married,225000.0,Laborers
112451,53,F,Married,76500.0,
112471,21,F,Single / not married,112500.0,Sales staff
112473,39,M,Married,135000.0,Laborers
112482,33,M,Married,121500.0,Low-skill Laborers
112498,44,M,Married,225000.0,
112504,29,M,Married,153000.0,Managers
112512,22,M,Single / not married,225000.0,High skill tech staff
112527,34,F,Married,90000.0,Core staff
112533,46,F,Separated,135000.0,High skill tech staff
112550,55,F,Single / not married,157500.0,Core staff
112568,34,M,Married,265500.0,Laborers
112600,53,F,Married,135000.0,Laborers
112614,32,F,Married,90000.0,Laborers
112616,44,M,Married,144000.0,Laborers
112618,51,F,Separated,202500.0,Laborers
112620,48,M,Single / not married,180000.0,Drivers
112631,56,M,Married,270000.0,Drivers
112637,23,M,Married,202500.0,High skill tech staff
112645,39,F,Single / not married,189000.0,Accountants
112647,59,M,Married,270000.0,High skill tech staff
112661,22,M,Single / not married,112500.0,Cleaning staff
112680,49,M,Married,76500.0,Security staff
112697,28,M,Married,157500.0,Laborers
112700,34,M,Married,157500.0,Drivers
112721,27,M,Civil marriage,247500.0,Sales staff
112736,30,F,Married,76500.0,Cleaning staff
112752,51,M,Separated,180000.0,Laborers
112754,48,F,Civil marriage,135000.0,Laborers
112762,32,F,Single / not married,225000.0,Laborers
112774,33,F,Married,81000.0,Laborers
112781,52,M,Single / not married,112500.0,
112785,31,M,Civil marriage,166500.0,Laborers
112803,44,M,Married,225000.0,Laborers
112804,30,M,Single / not married,270000.0,Laborers
112823,30,M,Married,112500.0,Low-skill Laborers
112826,34,M,Married,315000.0,Laborers
112827,53,M,Single / not married,202500.0,Drivers
112828,50,M,Civil marriage,90000.0,Drivers
112853,46,M,Civil marriage,90000.0,Laborers
112857,43,F,Married,45000.0,Cleaning staff
112866,28,F,Married,202500.0,
112871,48,M,Married,225000.0,High skill tech staff
112880,46,F,Married,171000.0,High skill tech staff
112884,37,F,Married,103500.0,
112923,37,F,Married,157500.0,Sales staff
112929,51,M,Married,202500.0,Drivers
112943,38,F,Separated,189000.0,Medicine staff
112961,50,M,Married,225000.0,Managers
112990,49,F,Married,135000.0,Accountants
112991,54,F,Married,72000.0,Cleaning staff
112993,43,F,Married,135000.0,Medicine staff
113002,30,M,Single / not married,135000.0,Drivers
113036,29,F,Married,225000.0,Core staff
113061,45,F,Married,67500.0,Sales staff
113075,42,F,Separated,202500.0,Core staff
113089,44,F,Civil marriage,112500.0,Cooking staff
113093,21,F,Civil marriage,112500.0,Sales staff
113117,31,F,Separated,81000.0,Cooking staff
113120,32,M,Married,180000.0,Core staff
113135,21,F,Single / not married,112500.0,High skill tech staff
113144,44,M,Married,202500.0,Laborers
113146,23,F,Single / not married,237577.5,
113147,35,F,Married,135000.0,Laborers
113153,48,F,Married,202500.0,Accountants
113164,39,F,Civil marriage,76500.0,Medicine staff
113178,35,F,Married,117000.0,Cooking staff
113187,34,F,Married,112500.0,Sales staff
113206,30,F,Married,121500.0,Core staff
113220,37,F,Married,112500.0,Laborers
113224,46,F,Married,90000.0,
113237,42,M,Civil marriage,180000.0,
113246,22,F,Single / not married,67500.0,
113254,30,F,Married,54000.0,
113257,48,F,Married,180000.0,Laborers
113258,37,M,Civil marriage,270000.0,Drivers
113277,31,F,Married,108000.0,
113278,42,F,Married,202500.0,Accountants
113281,40,F,Married,76500.0,Security staff
113311,28,F,Single / not married,72000.0,Sales staff
113323,32,F,Married,67500.0,
113340,61,M,Married,90000.0,Security staff
113345,34,F,Married,157500.0,Sales staff
113357,35,F,Civil marriage,112500.0,Accountants
113363,37,M,Married,135000.0,
113364,43,F,Married,202500.0,Medicine staff
113378,42,M,Married,225000.0,Drivers
113386,38,M,Married,135000.0,Laborers
113414,38,F,Married,157500.0,
113421,44,F,Civil marriage,67500.0,Security staff
113440,36,M,Married,180000.0,Laborers
113444,33,F,Married,112500.0,Laborers
113485,34,F,Separated,112500.0,Sales staff
113499,31,M,Married,180000.0,Drivers
113501,45,M,Married,225000.0,Managers
113502,47,M,Married,202500.0,Core staff
113503,44,M,Married,247500.0,Laborers
113506,28,M,Married,180000.0,Laborers
113511,47,F,Married,47250.0,Medicine staff
113530,52,F,Married,135000.0,Secretaries
113536,39,F,Married,81000.0,Security staff
113570,32,F,Civil marriage,135000.0,Sales staff
113571,24,F,Married,180000.0,Medicine staff
113578,34,M,Married,292500.0,Core staff
113581,40,F,Married,148500.0,Core staff
113606,35,M,Married,112500.0,Drivers
113632,38,F,Married,135000.0,Cleaning staff
113646,31,M,Married,94500.0,Accountants
113649,36,F,Married,90000.0,Laborers
113663,37,F,Civil marriage,180000.0,Managers
113671,37,F,Civil marriage,135000.0,Sales staff
113683,40,F,Married,90000.0,Sales staff
113685,31,M,Married,270000.0,Security staff
113696,39,M,Married,162000.0,Drivers
113704,51,M,Civil marriage,135000.0,Drivers
113713,43,M,Married,270000.0,Laborers
113714,47,F,Civil marriage,67500.0,Medicine staff
113724,28,F,Single / not married,90000.0,Core staff
113730,50,M,Married,81000.0,Security staff
